pergunta,resposta,tokens_prompt,tokens_resposta,tokens_total
"De acordo com o documento, quais são as responsabilidades da Unidade de Saúde Ocupacional e Saúde do Trabalhador (USOST) em relação ao controle das fichas de EPI?","De acordo com o documento, a Unidade de Saúde Ocupacional e Saúde do Trabalhador (USOST) é responsável pelo controle das fichas de EPI e, periodicamente, deverá:
* Recolher as Fichas de EPI no Almoxarifado Central;
* Organizar em ordem alfabética;
* Confeccionar protocolo de entrega em duas vias, das FICHAS DE EPI, contendo a data da entrega, SIAPE, nome e cargo dos empregados;
* Entregar as FICHAS DE EPI na Unidade de Administração de Pessoal e recolher uma via do protocolo de entrega assinado;
* Arquivar o protocolo de entrega em pasta arquivo destinada para este fim.",94158,144,94302
"Quais são os objetivos da Gerência de Ensino e Pesquisa (GEP) no Hospital Escola da UFPel, conforme descrito no documento?",São objetivos da GEP: auxiliar na formação de recursos humanos nas atividades de ensino desenvolvidas no HE; ampliar o conhecimento e inovação tecnológica através do incentivo à pesquisa; favorecer o desenvolvimento de atividades de extensão universitária.,77525,64,77589
"Qual o endereço eletrônico para acessar a área de ensino do site do Hospital Escola, conforme descrito no documento?",https://www.gov.br/ebserh/pt-br/hospitais-universitarios/regiao-sul/he-ufpel/ensino-e-pesquisa,69141,23,69164
Quais são os horários de funcionamento do restaurante Bandejão e quais os procedimentos para o agendamento das refeições de almoço aos domingos e feriados e jantar diariamente?,"Os horários de funcionamento do Restaurante Bandejão para almoço são de segunda a sábado, das 11h30 às 14h.

Os procedimentos para agendamento das refeições são:
*   **Almoço aos domingos e feriados**: A adesão deve ser feita no sábado ou na véspera do feriado.
*   **Jantar diariamente**: A adesão deve ser feita diariamente, até às 13h30 do mesmo dia, ou pode ser realizada uma adesão programada por semana.

Para efetivar a adesão de ambas as refeições (almoço aos domingos e feriados, e jantar diariamente), o residente deverá entrar em contato através do telefone 3284.4961 (ligação externa) ou ramal 4961 (ligação interna) - Copa Central, confirmando o consumo.",61248,166,61414
"Quais são os medicamentos que compõem o RHZE, utilizado no tratamento da tuberculose, e em quais dosagens são disponibilizados pelo hospital?","O RHZE, utilizado no tratamento da tuberculose, é composto por:
*   Rifampicina 150mg
*   Isoniazida 75mg
*   Pirazinamida 400mg
*   Etambutol 275mg",39422,37,39459
"De acordo com o documento, qual o procedimento para notificação de gestantes com diagnóstico prévio ou atual de sífilis, toxoplasmose e HIV?","De acordo com os documentos, GESTANTES com diagnóstico prévio ou atual de sífilis, toxoplasmose e HIV deverão ser notificadas pelo RESIDENTE da obstetrícia, independe da realização de pré-natal ou de já ter sido notificada previamente.",65628,58,65686
"Quais são as faixas etárias atendidas pelo Screening Tool for Risk on Nutritional Status and Growth (STRONGkids-2010), e como é o acompanhamento diário desses pacientes?","As faixas etárias atendidas pelo Screening Tool for Risk on Nutritional Status and Growth (STRONGkids-2010) são pacientes acima de 1 mês de vida até 17 anos e 11 meses.

O acompanhamento diário desses pacientes é realizado por meio de visitas diárias onde são feitas a avaliação da aceitação da dieta prescrita, avaliação de ingestão, análise da dieta, medidas antropométricas, acompanhamento de exames laboratoriais, e adaptação da dieta via oral (consistência, preparações, suplementação, ajuste das necessidades de calorias, macronutrientes e/ou micronutrientes).",51194,141,51335
"Quais são os critérios de inelegibilidade para o Serviço de Atendimento Domiciliar (SAD), conforme descrito no documento?","Os critérios de inelegibilidade para o Serviço de Atendimento Domiciliar (SAD) são:
*   Residência da pessoa esteja fora dos limites de atuação da UADCP, por exemplo, zona rural da cidade ou municípios vizinhos;
*   Ausência de cuidador disponível para receber orientações e auxiliar no cuidado;
*   Local de moradia ofereça risco à equipe;
*   Não concordância com os termos de atuação da equipe, segundo explicado na primeira avaliação.",59166,109,59275
"Quais escalas são utilizadas para avaliar o risco de quedas em pacientes adultos e crianças, respectivamente, e como são identificados os pacientes adultos com risco alto de quedas?","As escalas utilizadas para avaliar o risco de quedas são: para crianças, a Escala Humpty Dumpty, e para adultos, a Morse Fall Scale (MSF). Os pacientes adultos que apresentam risco alto para quedas são identificados com uma pulseira amarela.",46635,60,46695
"De acordo com o texto, qual a exigência do TCLE em relação ao fornecimento do documento original aos participantes da pesquisa, incluindo detalhes sobre assinaturas e rubricas?","De acordo com o texto, o TCLE deve assegurar de forma clara e afirmativa que o participante de pesquisa receberá uma via (e não cópia) do documento, assinada pelo participante de pesquisa (ou seu representante legal) e pelo pesquisador, e rubricada em todas as páginas por ambos.",63525,69,63594
"Quais documentos estão disponíveis no site do HE-UFPel para pesquisas acadêmicas, científicas, relatos de casos e estudos clínicos, conforme descrito no documento?","Os documentos disponíveis no site do HE-UFPel para pesquisas acadêmicas, científicas, relatos de casos e estudos clínicos são:
- Termo de Confidencialidade e Sigilo para Coleta de Dados;
- Termo de Compromisso de Devolução Científica (não é necessário para estudos clínicos);
- Formulário de Solicitação para Consulta de Prontuários e Dados Institucionais (se necessário);
- Termo de Autorização de Chefia para Participação em Pesquisa (somente para empregados da EBSERH);
- Termo de Consentimento Livre e Esclarecido (TCLE) / Termo de Assentimento Livre e Esclarecido (TALE).",52450,144,52594
"Quais são os objetivos e o material necessário para estabelecer a rotina de criação do processo SEI para solicitações de autorização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh?","Os objetivos e o material necessário para estabelecer a rotina de criação do processo SEI para solicitações de autorização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh são:

**OBJETIVO(S):**
Estabelecer rotina de criação do processo SEI para solicitação de autorização às chefias dos setores envolvidos, para a realização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh, bem como manter seus registros atualizados junto ao sistema de informações.

**MATERIAL:**
Computador com acesso à internet.",81132,153,81285
Qual o procedimento a ser seguido pelo responsável pela acolhida 72 horas antes da data agendada para a atividade de acolhimento dos alunos?,"O responsável pela acolhida deverá:
1. Enviar e-mail para o docente responsável pelo estágio em até 72 horas antes da data agendada, confirmando a atividade e que informe os alunos.
2. Solicitar ao assistente administrativo da GEP, em até 72 horas antes da data agendada, a impressão da lista de presença (salva na pasta GERÊNCIA DE ENSINO E PESQUISA > FORMULÁRIOS PADRONIZADOS - SETOR QUALIDADE > GEP 016 Lista de Presença Acolhida) e dos crachás de todos os ingressantes.",96541,118,96659
"Quais arquivos devem ser anexados ao e-mail enviado aos residentes, supervisores e coordenadores dos programas, conforme descrito no documento?","Os arquivos que devem ser anexados ao e-mail enviado aos residentes, supervisores e coordenadores dos programas são:
- Programação da Acolhida
- Código de Ética e Conduta dos residentes e acadêmicos
- Fluxograma de Exposição Biológica
- Manual do Residente
- Tutorial de Acesso ao Portal de Periódicos da CAPES
- Política de Segurança da Informação e Comunicação
- Política de Utilização dos Recursos de Tecnologia da Informação no HE-UFPEL
- UPTODATE cartão de referência rápida",83695,119,83814
"Quais são os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios, conforme descrito no documento?","Os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios (com exceção do curso de Medicina da Universidade Federal de Pelotas - UFPEL) são:
- Computador com Internet;
- formulário Cronograma de Estágios.",51367,57,51424
"Quais são os semestres do curso de Medicina da UFPEL que englobam as atividades práticas obrigatórias do Internato, consideradas estágios?","O Internato do curso de Medicina da UFPEL abrange os alunos do 9º, 10º, 11º e 12º semestres, e as atividades práticas são consideradas estágios obrigatórios.",56827,39,56866
"De acordo com o documento, quais são os fins permitidos para a solicitação de consulta e utilização de dados institucionais, listados no Objetivo?","De acordo com os documentos, os fins permitidos para a solicitação de consulta e utilização de dados institucionais, listados no Objetivo, são:
- Apresentação de estudo de caso, caso clínico ou atividade pertencente a disciplina curricular dos cursos;
- Obtenção de dados preliminares para elaboração de projeto de pesquisa;
- Trabalho para apresentação de evento ou publicação em revista.",44952,97,45049
"Quais são os objetivos e o material necessário para a monitoração das solicitações de uso de dados institucionais e/ou de prontuários, conforme descrito no documento?","Os objetivos para a monitoração das solicitações de uso de dados institucionais e/ou de prontuários são:
*   Monitorar as solicitações quanto à execução do trabalho.
*   Realizar a cobrança dos resultados, quando houver.

O material necessário é:
*   Computador com Internet.",46159,68,46227
